,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,KO,KO,KO,KO,KO,KO,KO,GE,GE,GE,GE,GE,GE,GE,JPM,JPM,JPM,JPM,JPM,JPM,JPM,MMM,MMM,MMM,MMM,MMM,MMM,MMM
,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits,Open,High,Low,Close,Volume,Dividends,Stock Splits
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04 00:00:00-04:00,34.73555318517663,34.853443033540884,33.37981350447278,33.573490142822266,51409600,0.0,0.0,16.9013757879184,16.90732354341691,16.612385434447237,16.651208877563477,275251200,0.0,0.0,27.228734092890257,27.39962420085597,27.157527617696797,27.214492797851562,15453600,0.0,0.0,105.77168441197256,105.89201860957209,104.24748529822286,104.36781311035156,6915229,0.0,0.0,45.426272296098745,45.45605093371275,44.51804372780181,44.525489807128906,16966900,0.0,0.0,80.30142020898064,80.81173594285431,79.63859583258773,79.69139099121094,3271419,0.0,0.0
2014-04-07 00:00:00-04:00,33.649277155733785,33.91032125902509,33.46402305518726,33.51454544067383,37559600,0.0,0.0,16.532224922782216,16.6223976731002,16.340296603865006,16.3897647857666,289850400,0.0,0.0,27.250097456521154,27.691566782748232,27.242975450150798,27.499313354492188,17295700,0.0,0.0,104.08703933044079,104.44803554386398,103.24471908943396,103.6859359741211,6351444,0.0,0.0,44.43615793246925,44.66693813517942,43.803377444826516,43.922489166259766,18685700,0.0,0.0,79.66204127465514,79.92012946801422,78.82911006895763,78.83497619628906,3357770,0.0,0.0
2014-04-08 00:00:00-04:00,33.472434788506554,33.624008335095425,33.00929482382133,33.53137969970703,35918600,0.0,0.0,16.443624342001772,16.472742757424292,16.240422481579643,16.388832092285156,243888400,0.0,0.0,27.534913061153265,27.698686599731445,27.39962482955537,27.698686599731445,14769900,0.0,0.0,103.32495059192503,103.96672241478238,102.96395434065975,103.28484344482422,5616328,0.0,0.0,43.77359965200598,43.93737933709042,43.36415327914238,43.810821533203125,16956500,0.0,0.0,78.85842673033925,79.27488958322955,78.26599079330387,79.09305572509766,3460746,0.0,0.0
2014-04-09 00:00:00-04:00,33.624010862913195,34.14609577804869,33.58190781064141,34.078731536865234,27398700,0.0,0.0,16.363782157596518,16.609564703830536,16.344370439774448,16.6042423248291,206169600,0.0,0.0,27.655965147278806,27.762773513793945,27.556278787197794,27.762773513793945,12031400,0.0,0.0,103.72609193355783,104.1271954539563,102.6431028502716,104.08708190917969,5253590,0.0,0.0,43.99693538607013,44.25749424366233,43.55026711569435,44.12349319458008,15308400,0.0,0.0,79.18691154663072,79.69722712269845,78.89362660975719,79.67963409423828,3195592,0.0,0.0
2014-04-10 00:00:00-04:00,34.053457971472035,34.26397638843472,32.91665980477597,33.144020080566406,45960800,0.0,0.0,16.615506937166685,16.664351411357863,16.38037089919339,16.390077590942383,239652000,0.0,0.0,27.75564520735246,28.05470693596373,27.64171757651221,27.691560745239258,21025700,0.0,0.0,104.64859420479917,104.72881487896845,102.56284390545564,102.60295104980469,7573119,0.0,0.0,44.18303819212689,44.21281682774446,42.716475886048634,42.73136520385742,29977200,0.0,0.0,79.61512727527408,80.02572412449358,78.54170077556908,78.582763671875,3417211,0.0,0.0
2014-04-11 00:00:00-04:00,32.84088450777562,33.50612370849025,32.84088450777562,33.01771926879883,34330200,0.0,0.0,16.24981066258317,16.369728874739042,16.191575518755396,16.268911361694336,271717600,0.0,0.0,27.64884180867473,27.92654026145321,27.463707695989616,27.506431579589844,18084200,0.0,0.0,102.32217078562759,103.32493229672494,102.00128173828125,102.00128173828125,7787248,0.0,0.0,41.07868908605728,41.72635881114686,40.60968550037658,41.16802215576172,47241300,0.0,0.0,78.2308130395979,78.50650498537102,77.65597534179688,77.65597534179688,2832367,0.0,0.0
2014-04-14 00:00:00-04:00,32.93351723057206,33.186138807884866,32.756682447678855,32.992462158203125,32006600,0.0,0.0,16.340608648491262,16.34874855857852,16.193765874447955,16.333721160888672,205674000,0.0,0.0,27.5633973298662,27.627481804787397,27.342664028887242,27.577638626098633,19389800,0.0,0.0,102.6029520684249,103.2848373838401,102.0012938134466,103.1243896484375,5230533,0.0,0.0,41.577480034545474,41.64448056542397,40.557585588815435,40.914920806884766,31081500,0.0,0.0,78.27774161955213,78.31879916103206,77.43894423614566,78.10176849365234,2461488,0.0,0.0
2014-04-15 00:00:00-04:00,33.127181077767354,33.64926589741415,32.88297892209551,33.47243118286133,33968700,0.0,0.0,16.289578898861873,16.332472292529534,16.00966823641142,16.217252731323242,266490000,0.0,0.0,28.360901000333254,28.816611733340075,28.125923625735858,28.610116958618164,47529200,0.0,0.0,102.96393933159851,103.84637306484308,102.60294313295566,103.56559753417969,6319811,0.0,0.0,41.0116901184813,41.421136446549035,40.460796681553056,40.795799255371094,26691400,0.0,0.0,78.17215449360945,78.80565344733768,77.43894207665079,78.65314483642578,2534324,0.0,0.0
2014-04-16 00:00:00-04:00,33.73347401512551,34.036617852754766,33.607161673587775,34.019779205322266,30615800,0.0,0.0,16.220065836616826,16.315248277797576,16.09764445920934,16.250123977661133,214765600,0.0,0.0,28.567375027541587,28.90203857421875,28.567375027541587,28.90203857421875,21919900,0.0,0.0,104.32770402939948,105.08980357211216,103.84637363341679,104.7689208984375,6989471,0.0,0.0,40.944692962766936,41.20524896386376,40.71391276190445,41.138248443603516,27049400,0.0,0.0,79.28664021769788,80.23101718966356,79.07547567915024,80.22515106201172,2553699,0.0,0.0
2014-04-17 00:00:00-04:00,33.69136428833008,33.851360332759924,33.27032747626156,33.69136428833008,36688400,0.0,0.0,16.281121004003158,16.52408597334,16.25607255186751,16.435791015625,284334400,0.0,0.0,28.788120839578983,28.99461555480957,28.659951893315135,28.99461555480957,18547100,0.0,0.0,106.1727715696324,107.33597422870237,106.0925509167817,106.53376770019531,14535109,0.0,0.0,41.197811639367785,41.36903458465269,40.95214208318868,41.10847854614258,17955400,0.0,0.0,80.53602410727295,81.09326334440458,80.50669347276894,80.78824615478516,3164138,0.0,0.0
2014-04-21 00:00:00-04:00,33.79242713007064,33.8092689938523,33.5061218702966,33.63243103027344,22221200,0.0,0.0,16.44831974891431,16.661226634029806,16.405111993203548,16.630857467651367,182548800,0.0,0.0,28.816599455767776,29.023091426261693,28.731151692547115,29.015972137451172,12630900,0.0,0.0,106.81457038447881,107.13545309679583,106.53380120393717,106.65412902832031,5243950,0.0,0.0,41.13824867851263,41.24991715953317,40.93724995643158,40.96702575683594,12384800,0.0,0.0,80.50670969182579,81.36310551651297,80.46565214755421,81.31031036376953,2130196,0.0,0.0
2014-04-22 00:00:00-04:00,33.64926563294761,33.80083916201771,33.53979836037416,33.674530029296875,27056700,0.0,0.0,16.54131549701729,16.65152708069554,16.48464543007187,16.647457122802734,202563200,0.0,0.0,28.89492156153837,29.02308775767069,28.780991224978575,28.987485885620117,17404900,0.0,0.0,107.09535303096169,107.37612861553792,106.57391539623664,106.61402893066406,5800097,0.0,0.0,40.974461627806335,41.74868904236542,40.90001504572562,41.54768753051758,16257600,0.0,0.0,81.23993362370979,81.83823595396777,81.02290291099929,81.46869659423828,2693990,0.0,0.0
2014-04-23 00:00:00-04:00,33.67454173947351,33.67454173947351,33.23666286014011,33.42191696166992,24602800,0.0,0.0,16.56478759449177,16.629599205299638,16.420447990349718,16.429841995239258,394940000,0.0,0.0,28.98037319506391,29.058698961155194,28.880686844129308,29.001733779907227,12072500,0.0,0.0,106.57389483533309,106.93489103364662,105.85190243870606,105.97223663330078,6169533,0.0,0.0,41.54025948889628,41.77848297529621,41.36159329402032,41.72637176513672,11379000,0.0,0.0,81.42176341080018,81.46868708428724,80.88211708031837,80.9407730102539,3405610,0.0,0.0
2014-04-24 00:00:00-04:00,33.46401171288386,33.657688286871654,33.093497212858196,33.565059661865234,42381600,0.0,0.0,17.790569174675333,17.84661383123991,17.556371167740505,17.776792526245117,759911600,0.0,0.0,28.980375289916992,29.115663530786243,28.809482450069403,28.980375289916992,11392600,0.0,0.0,106.05247737599072,106.85469059237579,105.21015701079591,106.13269805908203,5337180,0.0,0.0,41.74125620744084,41.8827004985,41.39881034076227,41.830589294433594,15360600,0.0,0.0,79.99637229865334,80.3541792530273,79.186905718368,80.15474700927734,3405969,0.0,0.0
2014-04-25 00:00:00-04:00,33.927166796871305,34.25557518710743,33.47244600473306,33.607177734375,56876800,0.0,0.0,17.675348730702616,17.90891970034726,17.657503798261427,17.90735626220703,390275200,0.0,0.0,28.809467731272427,29.201093673706055,28.795226442206896,29.201093673706055,16811400,0.0,0.0,106.57390255206329,107.49644349251936,106.49368187834845,106.6942367553711,7042387,0.0,0.0,41.919927058311146,41.94970286204849,41.42114471772781,41.46581268310547,15937700,0.0,0.0,80.06677772077786,80.3366035405645,79.5916588388101,80.10197448730469,2503348,0.0,0.0
2014-04-28 00:00:00-04:00,33.80084058060603,34.769226700056514,33.75873753459872,34.41555404663086,50610200,0.0,0.0,17.93428177049864,18.652842926382256,17.926452875237096,18.600868225097656,669485600,0.0,0.0,29.0658158685435,29.393357485127,29.008853408213337,29.21534538269043,20736700,0.0,0.0,107.17555322903249,107.69699076409104,106.41345368982475,107.41622161865234,7212822,0.0,0.0,41.413701171698015,41.465812377664214,40.70647401092398,41.309478759765625,21394100,0.0,0.0,80.61229171116774,81.15193800898074,79.75590126995505,80.49497985839844,2684183,0.0,0.0
2014-04-29 00:00:00-04:00,34.60923908745901,34.685025873699004,34.01136733615315,34.1124153137207,29636200,0.0,0.0,18.58991240908108,18.66004641425814,18.45747162325153,18.545764923095703,337377600,0.0,0.0,29.172622558231414,29.215343721988333,28.85220024880968,28.887802124023438,18928400,0.0,0.0,107.61676516321677,107.81732000498363,106.65410447692388,107.33598327636719,5774974,0.0,0.0,41.488138826042174,41.91992057166948,41.369027109980735,41.76358413696289,13453400,0.0,0.0,80.87036295937479,80.88796133928949,80.10195924512435,80.68266296386719,2177796,0.0,0.0
2014-04-30 00:00:00-04:00,34.019779205322266,34.1039852915099,33.8260994250294,34.019779205322266,35458700,0.0,0.0,18.55546858610309,18.76806272484571,18.466548253319896,18.475627899169922,456640800,0.0,0.0,28.973255716293664,29.10854668477185,28.90205194485761,29.044462203979492,12362000,0.0,0.0,107.49642571026435,107.89753539795731,106.89476756419498,107.857421875,6085651,0.0,0.0,41.86781370462184,41.94970071050937,41.48069987741327,41.67425537109375,14388100,0.0,0.0,80.72958010233884,81.65049768247505,80.55361237432456,81.58597564697266,3473184,0.0,0.0
2014-05-01 00:00:00-04:00,33.88505201153748,33.986099970748185,33.640849832209646,33.682952880859375,28787400,0.0,0.0,18.53542769278292,18.623095592879583,18.358841142255383,18.519147872924805,244048000,0.0,0.0,29.044443092905475,29.051562378864723,28.667055747113693,29.037321090698242,15385800,0.0,0.0,107.21568778282557,107.61679758721013,106.85469151306823,107.37612915039062,5379246,0.0,0.0,41.629585154369614,41.830586717607034,41.316917949231936,41.48069763183594,12744600,0.0,0.0,81.82648521869227,82.99375897107807,81.6035884274057,82.59489440917969,4780890,0.0,0.0
2014-05-02 00:00:00-04:00,33.94400517102369,33.969266363901056,33.396655768792556,33.42191696166992,43416600,0.0,0.0,18.546079816941045,18.60431664317293,18.463734268973454,18.553592681884766,191514400,0.0,0.0,29.04445668073763,29.165503612409978,28.93052903835514,29.158384323120117,14197000,0.0,0.0,107.37614065658545,107.77725050395208,106.93492365576573,107.01514434814453,4898030,0.0,0.0,41.56259236746985,41.96459270143602,41.27225484870568,41.37648010253906,15153800,0.0,0.0,83.07584518443555,83.19316233549112,82.04348208712729,82.19012451171875,6887166,0.0,0.0
2014-05-05 00:00:00-04:00,33.278763011073856,33.37981098601108,33.09350571347461,33.20297622680664,22460900,0.0,0.0,18.477192664317243,18.817217839710942,18.47280834961748,18.815963745117188,287067200,0.0,0.0,28.944771127910162,29.14414382849131,28.87356465181023,29.023094177246094,10163500,0.0,0.0,107.05524588200616,107.05524588200616,106.29313981166041,106.61402893066406,3461621,0.0,0.0,40.11090855518844,40.75113507997281,39.97690752256626,40.36402130126953,25232300,0.0,0.0,81.61531313261798,82.73566311299541,81.32789431679794,82.47756958007812,3242236,0.0,0.0
2014-05-06 00:00:00-04:00,33.0850836204794,33.1356059975943,32.79877837188623,32.89140701293945,27112400,0.0,0.0,18.842268259971576,18.923986751626465,18.610889434814453,18.610889434814453,374564400,0.0,0.0,28.852199738605222,28.951886073940532,28.80235657093757,28.830839157104492,9359900,0.0,0.0,106.33322599206922,106.41344665481554,105.0496826171875,105.0496826171875,5223688,0.0,0.0,40.23001906205341,40.24490838077012,39.69401494764072,39.70890426635742,25327400,0.0,0.0,82.2840119239921,82.37199848637877,81.63291992602065,81.70330810546875,2750441,0.0,0.0
2014-05-07 00:00:00-04:00,33.02613736067992,33.27033633538973,32.42826248702772,33.194549560546875,41744500,0.0,0.0,18.637190116025653,18.701062007157745,18.401739644314606,18.545764923095703,282864400,0.0,0.0,28.980364773641764,29.172618130112618,28.930521612658417,29.129894256591797,11115600,0.0,0.0,105.37059220267591,106.41346740722656,105.37059220267591,106.41346740722656,5074599,0.0,0.0,39.86523665291807,40.2895722841039,39.63445931937492,40.23746109008789,18502600,0.0,0.0,82.10803715525302,82.85298182834207,81.63878441909651,82.78845977783203,2677246,0.0,0.0
2014-05-08 00:00:00-04:00,33.12718500889316,33.598747515916315,32.815618587385835,33.37980651855469,32120400,0.0,0.0,18.520886408424474,18.714833360899956,18.462640444752758,18.5127010345459,230297200,0.1175,0.0,29.087178835529834,29.165504601621116,28.9447713149086,29.001733779907227,8538700,0.0,0.0,106.21289341532717,106.694223784572,105.49090105419509,106.05245208740234,4358304,0.0,0.0,40.34912713142683,40.59479376846918,40.24490474966056,40.468238830566406,16090800,0.0,0.0,82.63593844000091,83.36328461848571,82.41890781178053,82.60661315917969,2319522,0.0,0.0
2014-05-09 00:00:00-04:00,33.29560470581055,33.556645574088584,33.15245046414374,33.29560470581055,29647600,0.0,0.0,18.404080504015184,18.457919352961596,18.27152888462374,18.435565948486328,291597600,0.0,0.0,29.03733878587195,29.158388450929955,28.987495605039136,29.101423263549805,8516400,0.0,0.0,106.53378769411529,106.57389483533309,105.531019767081,105.97223663330078,3638629,0.0,0.0,40.36402764850153,40.43102817534844,39.9620244874201,40.20769119262695,12366500,0.0,0.0,82.44823596954443,82.92335474579241,82.26639675422996,82.90576171875,2503228,0.0,0.0
2014-05-12 00:00:00-04:00,33.46400777497516,33.6997873656049,33.388221019093315,33.657684326171875,22782600,0.0,0.0,18.49696626074523,18.69122604042467,18.494131308883897,18.66509437561035,213208800,0.0,0.0,29.10854458349709,29.172629059663343,28.97325362478523,29.065820693969727,8906000,0.0,0.0,106.61402385870119,107.73711975810502,106.33324828748233,107.69700622558594,4947545,0.0,0.0,40.401247834703675,40.721361133982626,40.222578824003584,40.684139251708984,12825500,0.0,0.0,83.1638381293598,83.84426053063353,83.12278060231857,83.77387237548828,3554632,0.0,0.0
2014-05-13 00:00:00-04:00,33.8527338212438,34.344583733646914,33.79337307111491,34.27674102783203,27004800,0.28,0.0,18.638957564423865,18.718928077745623,18.598029005450673,18.69437026977539,159737200,0.0,0.0,29.072943256561047,29.350641753177783,29.065821250045445,29.272315979003906,11579600,0.0,0.0,107.85742736933373,108.09809574839736,107.37610338214728,107.97776794433594,4274005,0.0,0.0,40.75113247910213,40.818132991137034,40.572463500393376,40.66179656982422,12310700,0.0,0.0,83.8794780008205,84.09650865932768,83.48061344846973,83.54513549804688,2027698,0.0,0.0
2014-05-14 00:00:00-04:00,34.17498234377107,34.30218580767923,33.96297872720311,34.12410354614258,18818700,0.0,0.0,18.65249855550302,18.808977459409217,18.630774015271687,18.69783592224121,166404000,0.0,0.0,29.20822294287887,29.322150567498262,29.072934737471098,29.11565589904785,10036100,0.0,0.0,107.93764780166774,108.13820264343458,106.97499350084485,107.33598327636719,4327986,0.0,0.0,40.67668359409894,40.72135154621888,40.423570878446476,40.468238830566406,10325800,0.0,0.0,83.57447038243134,83.74457739323185,82.94684284459542,83.05828857421875,2527626,0.0,0.0
2014-05-15 00:00:00-04:00,33.99689981595577,34.259785463011646,33.505049876609625,33.58137130737305,37793200,0.0,0.0,18.723964656487517,18.78378447483063,18.51427581383246,18.538833618164062,230846000,0.0,0.0,28.923414775491693,29.16551141989389,28.795245803969944,28.852210998535156,12379200,0.0,0.0,107.17556079766005,107.49644349251936,105.57114093789238,106.6942367553711,7049252,0.0,0.0,40.34913223776394,40.34913223776394,39.71634894862817,39.8354606628418,19763000,0.0,0.0,83.03480927600457,83.14038885190445,82.13148999263373,82.69459533691406,2856526,0.0,0.0
2014-05-16 00:00:00-04:00,33.64073136231902,33.78489549962061,33.301527526460575,33.77641677856445,29867100,0.0,0.0,18.53285324637942,18.813067833036236,18.431158197498217,18.81243896484375,276256400,0.0,0.0,28.85219877641216,29.12989719165638,28.802355610406725,29.11565589904785,13823900,0.0,0.0,106.25302127437585,107.01512087756694,105.77169084019592,106.97501373291016,6018002,0.0,0.0,39.76846766959651,39.835468199007444,39.43346786238967,39.686580657958984,19992400,0.0,0.0,82.6653037844661,82.82367856524064,82.06700143589896,82.7826156616211,2274433,0.0,0.0
2014-05-19 00:00:00-04:00,33.58984708806365,33.767929315465246,33.46264364853803,33.70856857299805,24537400,0.0,0.0,18.82314498235966,19.121620315764787,18.806772548728883,19.03535270690918,317755200,0.0,0.0,28.90916013735962,29.001727177690093,28.780991224978575,28.987485885620117,7559500,0.0,0.0,106.49368245996303,107.05523356450485,106.21290690769212,106.73434448242188,3782981,0.0,0.0,39.515351792274856,40.13324294660533,39.5004624724317,40.07368850708008,12068900,0.0,0.0,82.16083153039769,83.2929084959013,82.10803638313547,83.0993423461914,1828923,0.0,0.0
2014-05-20 00:00:00-04:00,33.64921951293945,33.86970188509118,33.462655266174856,33.64921951293945,21320900,0.0,0.0,19.032830261189833,19.092335647229635,18.913817807644634,19.039127349853516,234836000,0.0,0.0,29.05157871126541,29.144145778263482,28.88780787965313,28.894929885864258,9639500,0.0,0.0,106.73435112547533,106.77446465778401,104.8892627341784,105.49092102050781,4898781,0.0,0.0,39.991790771484375,40.23001416224292,39.76101061925405,39.991790771484375,16888200,0.0,0.0,83.05828509129859,83.23425822283767,82.05525215752263,82.25468444824219,2206740,0.0,0.0
